conv_id,turn_id,speaker,utterance,dialog_act,empathy,emotion,emotional_polarity,self_disclosure,empathy_mean,self_disclosure_mean,fact_type,question_type,feeling_direction,agree_type,da,da_category
456,13,Person 2,agreed... I hope the officer gets some sort of reprimand,"('aa',)",2.323911428,2.803663492,1.189384818,2.193025351,1.965060096,1.733792625,no,no,no,accept,aa,agreement
456,14,Person 1,im sure something big will come of it i hope,"('sv',)",2.025237799,2.274909019,0.174464405,2.154131651,1.965060096,1.733792625,opinion,no,no,no,sv,statement
456,15,Person 2,We can hope! It seems like they dont sometimes,"('sv',)",2.145312786,2.06053853,0.912600398,1.74333632,1.965060096,1.733792625,opinion,no,no,no,sv,statement
456,16,Person 1,true i think more diverse places care,"('sv',)",2.608570814,1.83959341,0.39415738,2.104378462,1.965060096,1.733792625,opinion,no,no,no,sv,statement
456,17,Person 2,Yes probably... I hope the women got some sort of like... not apology... but some sort of reconcilliation for it,(),2.918129206,2.412953138,0.754523993,2.05150795,1.965060096,1.733792625,opinion,no,no,no,none,others
456,18,Person 1,yeah some sort of justice for the situation,"('aa', 'sv')",3.060204983,2.418266535,0.951168418,1.820897698,1.965060096,1.733792625,opinion,no,no,accept,aa,agreement
456,19,Person 2,exactly,"('aa',)",1.134054899,1.42126739,1.253446937,1.52677238,1.965060096,1.733792625,no,no,no,accept,aa,agreement
456,20,Person 1,its been nice talking to you bye,"('fc',)",0.763919175,1.575287461,0.265311778,1.058555126,1.965060096,1.733792625,no,no,forward,no,fc,forward
456,21,Person 2,you as well bye,"('fc',)",0.623517394,1.083030939,0.542787075,0.801316798,1.965060096,1.733792625,no,no,forward,no,fc,forward
457,0,Person 1,Wow. So what did you think?,"('qo',)",0.882433832,1.229256511,0.851852655,0.921189845,2.153350257,1.921669966,no,qo,no,no,qo,question
457,1,Person 2,cops are out of control,"('+',)",1.949041367,3.230934143,1.916538715,1.955207825,2.153350257,1.921669966,no,no,no,no,+,others
457,2,Person 1,Agreed. I'm so glad we're getting more footage of arrests these days.,"('aa', 'sd')",2.661774397,2.979700327,0.521888256,2.129451513,2.153350257,1.921669966,fact,no,no,accept,aa,agreement
457,3,Person 2,and that's still not even half the stuff,"('sd',)",1.871685505,2.087694407,1.429577112,1.470977306,2.153350257,1.921669966,fact,no,no,no,sd,statement
457,4,Person 1,"Yeah. It's just galling about how much they'll lie about and cover up, even when it's so blatant.","('aa', 'sv')",3.172083139,3.607883692,1.801050186,2.312516212,2.153350257,1.921669966,opinion,no,no,accept,aa,agreement
457,5,Person 2,and the laws are set up to protect them,"('sd',)",2.402563095,2.015879154,1.413103819,1.773175359,2.153350257,1.921669966,fact,no,no,no,sd,statement
457,6,Person 1,"Mmhm. It boggles my mind that police don't have to do more training about what is and isn't legal. Like, they only have one intro class on law.","('sv',)",2.425150156,2.613853931,1.396334887,2.129449606,2.153350257,1.921669966,opinion,no,no,no,sv,statement
457,7,Person 2,if you have a high IQ they won't take you,"('sv',)",1.554757357,1.751947761,1.658117175,1.74509871,2.153350257,1.921669966,opinion,no,no,no,sv,statement
457,8,Person 1,For real??,(),1.621145248,2.678158045,1.557504892,1.662684202,2.153350257,1.921669966,fact,no,no,no,none,others
457,9,Person 2,yes they hire the dumbest jocks from high school full of human growth hormone and rage because no one gives a shit about them anymore,"('sv',)",2.005323648,3.231820583,1.917528272,2.323424816,2.153350257,1.921669966,opinion,no,no,no,sv,statement
457,10,Person 1,It's a messed up system from every angle.,"('sv',)",2.595719576,2.960042238,1.896460891,2.027932644,2.153350257,1.921669966,opinion,no,no,no,sv,statement
457,11,Person 2,sure is and forget about the justice system its their to extract money from people the whole thing is disgusting,"('sv',)",2.983529568,3.77961421,2.155204773,2.386729479,2.153350257,1.921669966,opinion,no,no,no,sv,statement
457,12,Person 1,Oh yeah. The fact that for-profit prisons exist is just a monumentally terrible idea.,"('aa', 'sv')",2.98939538,3.550804377,1.860755444,2.333243608,2.153350257,1.921669966,opinion,no,no,accept,aa,agreement
457,13,Person 2,the only reason people haven't revolted yet is because they have been so dumbed down they can only focus on instagram and big butts,"('sv',)",2.203300714,2.809238672,1.49954164,2.364305019,2.153350257,1.921669966,opinion,no,no,no,sv,statement
457,14,Person 1,"that and when you're working near 24/7 just to keep your family above water, it's hard to focus on anything else.","('sv',)",3.0587852,2.929557085,1.620034933,2.40913868,2.153350257,1.921669966,opinion,no,no,no,sv,statement
457,15,Person 2,exactly that is by design they want TV and the internet to raise the kids,"('aa',)",2.319541693,2.208322287,1.610325694,2.122093916,2.153350257,1.921669966,no,no,no,accept,aa,agreement
457,16,Person 1,Anything that keeps money lining the pockets of the wealthy.,"('sv',)",2.092104197,1.92274487,1.282814384,1.786827087,2.153350257,1.921669966,opinion,no,no,no,sv,statement
457,17,Person 2,its sick the whole thing is set up against us but I guess all we can do is focus on our own families and hope for the bes,"('sv',)",2.937641382,3.151618242,1.864123702,2.601497889,2.153350257,1.921669966,opinion,no,no,no,sv,statement
457,18,Person 1,"Yeah. Work on so many of the little things they become big things, as it were.","('aa',)",2.185355902,1.940991879,0.691254079,1.920297265,2.153350257,1.921669966,no,no,no,accept,aa,agreement
457,19,Person 2,yep nice chattiing with you bye,"('fc',)",0.721130431,1.492080569,0.317037135,0.973019779,2.153350257,1.921669966,no,no,forward,no,fc,forward
457,20,Person 1,bye!,"('fc',)",0.587893605,1.090798736,0.625385404,1.006808519,2.153350257,1.921669966,no,no,forward,no,fc,forward
458,0,Person 1,How do you feel about cops punching women?,"('qo',)",1.618248343,1.659229398,1.258441567,1.558437824,2.504071852,2.576088627,no,qo,no,no,qo,question
458,1,Person 2,"I kinda have mixed feelings about this situation.  I think there is more to this story than we have been told.  I don't think cops should punch anyone, but it did say she was trying to punch and kick him and it might have been his first reaction.  If she's going to act like a man, then what does she expect?  It's still unprofessional of him though, that's for sure.  What did you think?","('qo',)",2.147443771,2.517439127,1.344469309,2.516208887,2.504071852,2.576088627,no,qo,no,no,qo,question
458,2,Person 1,I think cops should be able to use the force they deem appropriate.  This woman was clearly resisting arrest.  She should have cooperated.  It's not hard not to get punched in the face by a cop.,"('sv',)",2.825145245,3.273411512,1.470904827,2.944766521,2.504071852,2.576088627,opinion,no,no,no,sv,statement
458,3,Person 2,"Yeah, I agree.  People act like animals around cops and then get all shocked and offended when the cops retaliate.  It is ridiculous in my opinion.  She's now sued the city for 1 million dollars, by the way, I saw when I googled this.","('aa', 'sv')",2.640744209,3.32606554,1.601417422,2.962964535,2.504071852,2.576088627,opinion,no,no,accept,aa,agreement
458,4,Person 1,"That annoys the hell outta me.  Yeah, I still don't understand why that isn't the first question asked in any of these situations.  ""Well, were they complying with the officer's instructions or not?""  Why we have so many people who don't feel they need to respect the authority of law enforcement is beyond me.  It's for everyone's safety.","('sd',)",2.483646154,3.358787775,1.554442286,2.771543026,2.504071852,2.576088627,fact,no,no,no,sd,statement
458,5,Person 2,"Good, I am so glad we are on the same page.  I was worried I would be stuck talking to someone who was defending this woman.  I do not have any sympathy for her.  If she had just complied with what he said, none of this would have happened.  She still could have gotten her issue straightened out ultimately.",(),2.884398222,3.503700972,0.615325511,3.082849741,2.504071852,2.576088627,opinion,no,no,no,none,others
458,6,Person 1,"Yeah, I agree completely.  Believe me, I don't have sympathy for these people.  I have amazing respect for the police and am amazed that they don't hurt people more often.  Dealing with non-compliant riffraff would absolutely infuriate me.","('aa', 'sv')",2.747911692,3.645205259,1.551600337,3.245899916,2.504071852,2.576088627,opinion,no,no,accept,aa,agreement
458,7,Person 2,"Me too, they have an incredibly difficult job and the public does not give them the support they deserve.  In so many of these cases that get national attention, the person seen as the ""victim"" was acting up, resisting the officer, being defiant, and totally causing their own problems","('aa', 'sv')",3.045482874,3.355905771,1.955797076,2.693140268,2.504071852,2.576088627,opinion,no,no,accept,aa,agreement
458,8,Person 1,"Absolutely.  Not only that, but how many thousands, or tens of thousands or incidents go off completely professionally and without incident, for every one we see where someone gets shot or assaulted.  But we only focus on the few bad events and create a narrative that people are routinely abused or even targeted by cops.","('aa',)",2.684488297,2.860560417,1.619405508,2.549049139,2.504071852,2.576088627,no,no,no,accept,aa,agreement
458,9,Person 2,"yeah exactly, and the police are made out to be these villainous brutal people who take advantage of others","('aa',)",2.592128038,2.913715839,1.998817921,2.104190111,2.504071852,2.576088627,no,no,no,accept,aa,agreement
458,10,Person 1,Imagine what society would be like without police.  We sure take them for granted and expect them to put their own lives in danger while not harming a fly.,"('sv',)",2.994366646,3.44790864,1.68357265,2.590633631,2.504071852,2.576088627,opinion,no,no,no,sv,statement
458,11,Person 2,"Yeah, and all the mess they put up with everyday, just people disrespecting them and resisting them and being general pains in the neck","('aa',)",2.817213058,3.064066172,2.10525012,2.202523947,2.504071852,2.576088627,no,no,no,accept,aa,agreement
458,12,Person 1,"Yeah, again, I'd just lose my mind.  Like, watching high-speed chases pisses me off.  I'd get out of the car and just shoot the person.","('sd',)",2.796690226,3.482206821,1.623795152,2.918946743,2.504071852,2.576088627,fact,no,no,no,sd,statement
458,13,Person 2,"Yeah people are just so disrespectful and ungrateful really.  It is disheartening.  I might not like getting pulled over for a speeding ticket, but at the end of the day I know they're in the right and I'm in the wrong.  So, I suck it up.","('sv',)",2.995671749,3.680828333,1.730272293,3.264306784,2.504071852,2.576088627,opinion,no,no,no,sv,statement
458,14,Person 1,"Yeah, I feel I've always been treated fairly by the police.  And when I treat them with respect, they reciprocate.  It's not rocket science.","('aa', 'sv')",2.135963678,2.294670582,0.569690943,2.893192053,2.504071852,2.576088627,opinion,no,no,accept,aa,agreement
458,15,Person 2,"Same here, I've been annoyed before but I've always been treated fairly and with decent courtesy.","('sd',)",1.764236212,2.334089041,0.815130711,2.943746328,2.504071852,2.576088627,fact,no,no,no,sd,statement
458,16,Person 1,"Well, I sure hope that lady doesn't win her lawsuit.  That would set an awful precedent.","('sv',)",3.27469945,3.637078047,1.494874001,2.388841152,2.504071852,2.576088627,opinion,no,no,no,sv,statement
458,17,Person 2,"Yes I totally agree.  You know she's sitting at home just laughing it up.  She punched and kicked a cop, acted disrespectful, and then gets paid.","('aa',)",2.791191101,3.359680891,1.58283329,2.7129879,2.504071852,2.576088627,no,no,no,accept,aa,agreement
458,18,Person 1,"Yeah, it's awful.  But we seem to encourage, reward, and even seek victimhood in our society today.  It's pitiful.","('aa', 'sv')",3.293580532,3.888527632,1.739186525,2.735781431,2.504071852,2.576088627,opinion,no,no,accept,aa,agreement
458,19,Person 2,"Yep, we sure do.  You said it better than I.  Well I must go, hope you have a great day.  goodbye","('fc',)",1.266869783,2.109514475,0.592776179,1.901468039,2.504071852,2.576088627,no,no,forward,no,fc,forward
458,20,Person 1,"Yeah, have a great day.  Nice chatting with you.  goodbye","('fc',)",0.785389602,1.631815791,0.323173493,1.116383195,2.504071852,2.576088627,no,no,forward,no,fc,forward
459,0,Person 1,what did you think about the article? I thought the cop was wrong in this.,"('qo', 'sv')",1.409187078,1.434258819,1.388080001,1.459080458,2.058342298,1.966466673,opinion,qo,no,no,qo,question
459,1,Person 2,I do agree that the officer is incorrect here. I can't even figure out why they were detaining her in the first place. Did you see that part? Was it an expired or already served warrant?,(),2.089711189,2.143332243,1.428446174,1.920388579,2.058342298,1.966466673,opinion,no,no,no,none,others
459,2,Person 1,"She was saying the issue was resolved, so by that I guess she called for help but no longer needed it? Not sure!","('sd',)",2.238708735,1.861685157,0.826853693,1.769292712,2.058342298,1.966466673,fact,no,no,no,sd,statement
459,3,Person 2,"Regardless, I have a friend who was arrested and the only charge was resisting arrest. How does that even work? How can your only charge be resisting arrest? What arrest were you resisting if there are no other charges?","('qw',)",1.805925846,2.138552666,1.162473559,2.442187071,2.058342298,1.966466673,no,qw,no,no,qw,question
459,4,Person 1,Yeah its weird how the law works for some and not for others. If she tells you the issue is resolved one would think that's the cue to move on to the next call.,"('sv',)",2.270731688,2.217954636,1.274259806,1.942879558,2.058342298,1.966466673,opinion,no,no,no,sv,statement
459,5,Person 2,Absolutely. It seems like they are wasting time. And then they punch her!,"('aa',)",3.0990026,3.595556498,1.591821909,1.927460194,2.058342298,1.966466673,no,no,no,accept,aa,agreement
459,6,Person 1,Seems to me like cops are undertrained. Anybody can be a cop and it shouldn't be that way.,"('sv',)",2.209599733,2.475740433,1.604127526,2.361776114,2.058342298,1.966466673,opinion,no,no,no,sv,statement
459,7,Person 2,"I had to track down the video, by the way. There is no dispute that she was legitimately punched in the face. It isn't like a maybe she was punched: https://www.huffpost.com/entry/cop-punches-woman-video_n_582ddbd0e4b030997bbdd8c3","('sd',)",2.175280571,2.590937614,1.176864743,2.437063694,2.058342298,1.966466673,fact,no,no,no,sd,statement
